Nutrition report,,,,,Generated by
Nürbberger,,,218 kcall,,20 g Fat
Rostbratwürste,,,0.6 g Carbs,,8.8 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,726.11 kcall,,53.69 g fat
Lunch,,,0.12 g Carbs,,59.2 g Protein
Rindswurst,,,71.4 kcall,,6 g Fat
,,,0.12 g Carbs,,4.2 g Protein
Kokosöl,,,57.96 kcall,,6.44 g Fat
DM Bio,,,0 g Carbs,,0 g Protein
Entrecôte,,,596.75 kcall,,41.25 g Fat
,,,0 g Carbs,,55 g Protein
,,,1155.29 kcall,,71.35 g fat
Dinner,,,7.95 g Carbs,,119.59 g Protein
Bunte Eier,,,93 kcall,,6.72 g Fat
Aldi,,,0.35 g Carbs,,7.86 g Protein
Emmentaler,,,341.69 kcall,,26.03 g Fat
,,,2.32 g Carbs,,24.25 g Protein
Fettreduziertes Rinder-,,,516 kcall,,20 g Fat
HackfleischTillman's,,,0 g Carbs,,84 g Protein
Apfel-Meerrettich,,,204.6 kcall,,18.6 g Fat
StreichcremeAldi Bio,,,5.28 g Carbs,,3.48 g Protein
,,,386.04 kcall,,25.92 g fat
Snacks,,,25.83 g Carbs,,9.25 g Protein
Gala Äpfel,,,54.61 kcall,,0.18 g Fat
,,,14.64 g Carbs,,0.28 g Protein
Heidelbeeren,,,34.5 kcall,,0.45 g Fat
Lidl,,,4.57 g Carbs,,0.45 g Protein
Pitted Kalamata Olives in,,,70 kcall,,7 g Fat
BrineTesco,,,1 g Carbs,,0.33 g Protein
Edel Bitter 85% Kakao,,,151 kcall,,12.5 g Fat
Moser Roth,,,5.1 g Carbs,,2.8 g Protein
Emmentaler,,,75.93 kcall,,5.78 g Fat
,,,0.52 g Carbs,,5.39 g Protein
10 November,,,,,Activity: 75 kcall burned
Sunday,Calories,Carbs,Protein,Fat,Weight: 84
,3275 kcall eaten,63 g eaten,215 g eaten,240 g eaten,
,1075 kcall over,44 g over,102 g left,78 g over,
,8% of calories,,26% of calories,66% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,0 kcall,,0 g fat
Breakfast,,,0 g Carbs,,0 g Protein
,,,1411.85 kcall,,103 g fat
Lunch,,,7.51 g Carbs,,114.52 g Protein
Tiroler Alpenkäse,,,297 kcall,,24 g Fat
Hofburger,,,0.38 g Carbs,,20.25 g Protein
Sauerkraut,,,4 kcall,,0.13 g Fat
Krakus,,,0.32 g Carbs,,0.25 g Protein
Bacon - Aldo Bio,172 kcall,16 g Fat
,0.5 g Carbs,6.5 g Protein
Eier,101.4 kcall,7.35 g Fat
,0.45 g Carbs,8.32 g Protein
Ghee,89.7 kcall,9.96 g Fat
Alnatura,0 g Carbs,0.02 g Protein
Fettreduziertes Rinder-,258 kcall,10 g Fat
HackfleischTillman's,0 g Carbs,42 g Protein
Butter,107.55 kcall,12.17 g Fat
,0.01 g Carbs,0.13 g Protein
Chicken Wings,382.2 kcall,23.4 g Fat
Stolle,5.85 g Carbs,37.05 g Protein
,471.7 kcall,29.12 g fat
Dinner,1.21 g Carbs,50.81 g Protein
Ghee,89.7 kcall,9.96 g Fat
Alnatura,0 g Carbs,0.02 g Protein
Fettreduziertes Rinder-,258 kcall,10 g Fat
HackfleischTillman's,0 g Carbs,42 g Protein
Tilsiter,119 kcall,9.09 g Fat
,0.66 g Carbs,8.54 g Protein
Gewürzgurken,5 kcall,0.07 g Fat
,0.55 g Carbs,0.25 g Protein
,1391.58 kcall,108.13 g fat
Snacks,54.69 g Carbs,49.95 g Protein
Avocados,128 kcall,11.73 g Fat
,6.82 g Carbs,1.6 g Protein
Bunte Eier,93 kcall,6.72 g Fat
Aldi,0.35 g Carbs,7.86 g Protein
Gala Äpfel,109.21 kcall,0.36 g Fat
,29.27 g Carbs,0.56 g Protein
Heidelbeeren,57.5 kcall,0.75 g Fat
Lidl,7.62 g Carbs,0.75 g Protein
Edel Bitter 85% Kakao,151 kcall,12.5 g Fat
Moser Roth,5.1 g Carbs,2.8 g Protein
Bergkäse,153.6 kcall,12 g Fat
Aldi,0 g Carbs,11.6 g Protein
Schlagsahne,263.7 kcall,27 g Fat
REWE Bio,2.88 g Carbs,2.25 g Protein
Tilsiter,231.11 kcall,18.41 g Fat
Aldi,0.18 g Carbs,16.43 g Protein
Apfel-Meerrettich,51.15 kcall,4.65 g Fat
StreichcremeAldi Bio,1.32 g Carbs,0.87 g Protein
Pitted Kalamata Olives in,70 kcall,7 g Fat
BrineTesco,1 g Carbs,0.33 g Protein
Rindswurst,83.3 kcall,7 g Fat
,0.14 g Carbs,4.9 g Protein
11 November,,,,,Activity: 125 kcall burned
Monday,Calories,Carbs,Protein,Fat,Weight: 84
,3038 kcall eaten,53 g eaten,199 g eaten,227 g eaten,
,838 kcall over,34 g over,112 g left,65 g over,
,7% of calories,,26% of calories,67% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,0 kcall,,0 g fat
Breakfast,,,0 g Carbs,,0 g Protein
,,,1232.8 kcall,,89.83 g fat
Lunch,,,9.36 g Carbs,,96.22 g Protein
Bunte Eier,,,93 kcall,,6.72 g Fat
Aldi,,,0.35 g Carbs,,7.86 g Protein
Bergkäse,,,268.8 kcall,,21 g Fat
Aldi,,,0 g Carbs,,20.3 g Protein
Ghee,,,179.4 kcall,,19.92 g Fat
Alnatura,,,0 g Carbs,,0.04 g Protein
Flanksteak,,,191.1 kcall,,4.19 g Fat
,,,0.91 g Carbs,,38.22 g Protein
Nackensteaks,,,349.5 kcall,,25.5 g Fat
Aldi,,,3 g Carbs,,27 g Protein
Edel Bitter 85% Kakao,,,151 kcall,,12.5 g Fat
Moser Roth,,,5.1 g Carbs,,2.8 g Protein
,,,1804.91 kcall,,137.27 g fat
Dinner,,,43.75 g Carbs,,102.91 g Protein
Gala Äpfel,,,54.61 kcall,,0.18 g Fat
,,,14.64 g Carbs,,0.28 g Protein
Bunte Eier,,,93 kcall,,6.72 g Fat
Aldi,,,0.35 g Carbs,,7.86 g Protein
Rindswurst,,,202.3 kcall,,17 g Fat
,,,0.34 g Carbs,,11.9 g Protein
Bacon - Aldo Bio,,,172 kcall,,16 g Fat
,,,0.5 g Carbs,,6.5 g Protein
Avocados,,,128 kcall,,11.73 g Fat
,,,6.82 g Carbs,,1.6 g Protein
Gouda,,,356 kcall,,27.44 g Fat
,,,2.22 g Carbs,,24.94 g Protein
Gewürzgurken,,,5 kcall,,0.07 g Fat
,,,0.55 g Carbs,,0.25 g Protein
Sauerkraut,,,4 kcall,,0.13 g Fat
Krakus,,,0.32 g Carbs,,0.25 g Protein
McDonald’s McChicken. no,,,160 kcall,,9 g Fat
bun,,,11 g Carbs,,9 g Protein
McDonald’s Double,,,560 kcall,,42 g Fat
Cheeseburger. no bun,,,6 g Carbs,,40 g Protein
Pitted Kalamata Olives in,,,70 kcall,,7 g Fat
BrineTesco,,,1 g Carbs,,0.33 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
12 November,,,,,Activity: 122 kcall burned
Tuesday,Calories,Carbs,Protein,Fat,Weight: 85
,4701 kcall eaten,192 g eaten,211 g eaten,341 g eaten,
,2500 kcall over,172 g over,29 g over,178 g over,
,16% of calories,,18% of calories,66% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,574.17 kcall,,50.37 g fat
Breakfast,,,1.74 g Carbs,,28.55 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Mushrooms,,,7.8 kcall,,0.3 g Fat
Tesco,,,0.24 g Carbs,,1.08 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Bunte Eier,,,186 kcall,,13.44 g Fat
Aldi,,,0.7 g Carbs,,15.72 g Protein
,,,1592 kcall,,124.81 g fat
Lunch,,,14.32 g Carbs,,101.65 g Protein
Gewürzgurken,,,10 kcall,,0.14 g Fat
,,,1.1 g Carbs,,0.5 g Protein
Sauerkraut,,,4 kcall,,0.13 g Fat
Krakus,,,0.32 g Carbs,,0.25 g Protein
Bacon - Aldo Bio,,,516 kcall,,48 g Fat
,,,1.5 g Carbs,,19.5 g Protein
Nackensteaks,,,1048.5 kcall,,76.5 g Fat
Aldi,,,9 g Carbs,,81 g Protein
Silberzwiebeln,,,13.5 kcall,,0.05 g Fat
,,,2.4 g Carbs,,0.4 g Protein
,,,2480.34 kcall,,165.52 g fat
Dinner,,,160.89 g Carbs,,80.29 g Protein
Macadamia,,,483.84 kcall,,48.83 g Fat
Clarky's,,,3.09 g Carbs,,4.54 g Protein
Geflügel-,,,178 kcall,,14 g Fat
PaprikafleischwurstWilhelm Brandenburg,,,0.9 g Carbs,,12 g Protein
Brotaufstrich Eiersalat,,,481.5 kcall,,45.6 g Fat
Ja!,,,3.9 g Carbs,,13.65 g Protein
Big Mac,,,503 kcall,,25 g Fat
McDonald's,,,42 g Carbs,,26 g Protein
Chicken McNuggets (6),,,268 kcall,,14 g Fat
McDonald's,,,19 g Carbs,,17 g Protein
Barbecue Sauce,,,50 kcall,,0 g Fat
McDonald's,,,11 g Carbs,,0 g Protein
Apfeltasche,,,228 kcall,,12 g Fat
McDonald's,,,28 g Carbs,,2.3 g Protein
McSundae mit,,,288 kcall,,6.1 g Fat
KaramellsauceMcDonald's,,,53 g Carbs,,4.8 g Protein
,,,54.61 kcall,,0.18 g fat
Snacks,,,14.64 g Carbs,,0.28 g Protein
Gala Äpfel,,,54.61 kcall,,0.18 g Fat
,,,14.64 g Carbs,,0.28 g Protein
13 November,,,,,Activity: 112 kcall burned
Wednesday,Calories,Carbs,Protein,Fat,Weight: 85
,2057 kcall eaten,8 g eaten,144 g eaten,160 g eaten,
,40 kcall over,8 g left,104 g left,7 g left,
,2% of calories,,28% of calories,70% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,4 kcall,,0.08 g fat
Breakfast,,,0.14 g Carbs,,0.42 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,2051.35 kcall,,160.11 g fat
Lunch,,,7.29 g Carbs,,143.62 g Protein
Pitted Kalamata Olives in,,,280 kcall,,28 g Fat
BrineTesco,,,4 g Carbs,,1.33 g Protein
Rinder-Hackfleisch,,,936 kcall,,72 g Fat
BioBio,,,0 g Carbs,,72 g Protein
Rinder Gulasch,,,300 kcall,,10 g Fat
,,,0 g Carbs,,52.5 g Protein
Butter,,,179.25 kcall,,20.28 g Fat
,,,0.01 g Carbs,,0.21 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Ghee,,,134.55 kcall,,14.94 g Fat
Alnatura,,,0 g Carbs,,0.03 g Protein
Gewürzgurken,,,10 kcall,,0.14 g Fat
,,,1.1 g Carbs,,0.5 g Protein
Silberzwiebeln,,,6.75 kcall,,0.03 g Fat
,,,1.2 g Carbs,,0.2 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,2 kcall,,0.04 g fat
Snacks,,,0.07 g Carbs,,0.21 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
14 November,,,,,Activity: 103 kcall burned
Thursday,Calories,Carbs,Protein,Fat,Weight: 85
,2223 kcall eaten,19 g eaten,110 g eaten,186 g eaten,
,205 kcall over,4 g over,93 g left,18 g over,
,3% of calories,,20% of calories,77% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,691.8 kcall,,57.53 g fat
Breakfast,,,2.57 g Carbs,,40.43 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bunte Eier,,,93 kcall,,6.72 g Fat
Aldi,,,0.35 g Carbs,,7.86 g Protein
Bacon - Aldo Bio,,,172 kcall,,16 g Fat
,,,0.5 g Carbs,,6.5 g Protein
Nürbberger,,,218 kcall,,20 g Fat
Rostbratwürste,,,0.6 g Carbs,,8.8 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,1338.72 kcall,,111.97 g fat
Lunch,,,11.17 g Carbs,,64.55 g Protein
Schweinebauch,,,607.27 kcall,,52.51 g Fat
,,,0 g Carbs,,31 g Protein
Delikatess Senf,,,11 kcall,,0.6 g Fat
MittelscharfK-Classic,,,0.4 g Carbs,,0.6 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Pitted Kalamata Olives in,,,70 kcall,,7 g Fat
BrineTesco,,,1 g Carbs,,0.33 g Protein
Bacon - Aldo Bio,,,172 kcall,,16 g Fat
,,,0.5 g Carbs,,6.5 g Protein
Nürbberger,,,218 kcall,,20 g Fat
Rostbratwürste,,,0.6 g Carbs,,8.8 g Protein
Eier,,,101.4 kcall,,7.35 g Fat
,,,0.45 g Carbs,,8.32 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
British Brussels Sprouts,,,51 kcall,,1.4 g Fat
Tesco,,,4.1 g Carbs,,3.5 g Protein
Mushrooms,,,10.4 kcall,,0.4 g Fat
Tesco,,,0.32 g Carbs,,1.44 g Protein
Gewürzgurken,,,10 kcall,,0.14 g Fat
,,,1.1 g Carbs,,0.5 g Protein
Silberzwiebeln,,,6.75 kcall,,0.03 g Fat
,,,1.2 g Carbs,,0.2 g Protein
Edel Bitter 85% Kakao,,,24.16 kcall,,2 g Fat
Moser Roth,,,0.82 g Carbs,,0.45 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,192.64 kcall,,16.33 g fat
Snacks,,,5.23 g Carbs,,4.6 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Gewürzgurken,,,10 kcall,,0.14 g Fat
,,,1.1 g Carbs,,0.5 g Protein
Pitted Kalamata Olives in,,,70 kcall,,7 g Fat
BrineTesco,,,1 g Carbs,,0.33 g Protein
Apfel-Meerrettich,,,51.15 kcall,,4.65 g Fat
StreichcremeAldi Bio,,,1.32 g Carbs,,0.87 g Protein
Silberzwiebeln,,,6.75 kcall,,0.03 g Fat
,,,1.2 g Carbs,,0.2 g Protein
15 November,,,,,Activity: 111 kcall burned
Friday,Calories,Carbs,Protein,Fat,Weight: 85
,2988 kcall eaten,28 g eaten,131 g eaten,257 g eaten,
,970 kcall over,13 g over,84 g left,90 g over,
,4% of calories,,18% of calories,78% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,655.14 kcall,,58.2 g fat
Breakfast,,,3.15 g Carbs,,29.12 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,218 kcall,,20 g Fat
Rostbratwürste,,,0.6 g Carbs,,8.8 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,87.9 kcall,,9 g Fat
REWE Bio,,,0.96 g Carbs,,0.75 g Protein
,,,1357.53 kcall,,117.95 g fat
Lunch,,,12.34 g Carbs,,57.38 g Protein
Leberwurst Fein,,,315.88 kcall,,29.75 g Fat
Aldi,,,1.31 g Carbs,,10.5 g Protein
Heidelbeeren,,,23 kcall,,0.3 g Fat
Lidl,,,3.05 g Carbs,,0.3 g Protein
Pitted Kalamata Olives in,,,56 kcall,,5.6 g Fat
BrineTesco,,,0.8 g Carbs,,0.27 g Protein
Bunte Eier,,,93 kcall,,6.72 g Fat
Aldi,,,0.35 g Carbs,,7.86 g Protein
Bacon - Aldo Bio,,,344 kcall,,32 g Fat
,,,1 g Carbs,,13 g Protein
Käsekrainer,,,426 kcall,,36 g Fat
Aldi,,,1.5 g Carbs,,23.4 g Protein
Gewürzgurken,,,5 kcall,,0.07 g Fat
,,,0.55 g Carbs,,0.25 g Protein
Edel Bitter 85% Kakao,,,90.6 kcall,,7.5 g Fat
Moser Roth,,,3.06 g Carbs,,1.68 g Protein
Silberzwiebeln,,,4.05 kcall,,0.02 g Fat
,,,0.72 g Carbs,,0.12 g Protein
,,,975.33 kcall,,81 g fat
Dinner,,,12.65 g Carbs,,44.46 g Protein
Käsekrainer,,,284 kcall,,24 g Fat
Aldi,,,1 g Carbs,,15.6 g Protein
Apfel-Meerrettich,,,68.2 kcall,,6.2 g Fat
StreichcremeAldi Bio,,,1.76 g Carbs,,1.16 g Protein
Gewürzgurken,,,10 kcall,,0.14 g Fat
,,,1.1 g Carbs,,0.5 g Protein
Bunte Eier,,,186 kcall,,13.44 g Fat
Aldi,,,0.7 g Carbs,,15.72 g Protein
Pitted Kalamata Olives in,,,70 kcall,,7 g Fat
BrineTesco,,,1 g Carbs,,0.33 g Protein
Silberzwiebeln,,,6.75 kcall,,0.03 g Fat
,,,1.2 g Carbs,,0.2 g Protein
Heidelbeeren,,,34.5 kcall,,0.45 g Fat
Lidl,,,4.57 g Carbs,,0.45 g Protein
Leberwurst Fein,,,315.88 kcall,,29.75 g Fat
Aldi,,,1.31 g Carbs,,10.5 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
16 November,,,,,Activity: 194 kcall burned
Saturday,Calories,Carbs,Protein,Fat,Weight: 85
,1917 kcall eaten,16 g eaten,85 g eaten,164 g eaten,
,101 kcall left,0 g over,96 g left,3 g left,
,3% of calories,,18% of calories,79% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,1229.82 kcall,,108.35 g fat
Breakfast,,,9.6 g Carbs,,51.63 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bacon - Aldo Bio,,,344 kcall,,32 g Fat
,,,1 g Carbs,,13 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Ghee,,,44.85 kcall,,4.98 g Fat
Alnatura,,,0 g Carbs,,0.01 g Protein
Nürbberger,,,363.33 kcall,,33.33 g Fat
Rostbratwürste,,,1 g Carbs,,14.67 g Protein
Edel Bitter 85% Kakao,,,151 kcall,,12.5 g Fat
Moser Roth,,,5.1 g Carbs,,2.8 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,686.97 kcall,,56.14 g fat
Lunch,,,6.13 g Carbs,,33.03 g Protein
Schweinebauch,,,607.27 kcall,,52.51 g Fat
,,,0 g Carbs,,31 g Protein
Delikatess Senf,,,11 kcall,,0.6 g Fat
MittelscharfK-Classic,,,0.4 g Carbs,,0.6 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Heidelbeeren,,,34.5 kcall,,0.45 g Fat
Lidl,,,4.57 g Carbs,,0.45 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Edel Bitter 85% Kakao,,,30.2 kcall,,2.5 g Fat
Moser Roth,,,1.02 g Carbs,,0.56 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
17 November,,,,,Activity: 81 kcall burned
Sunday,Calories,Carbs,Protein,Fat,Weight: 85
,1981 kcall eaten,20 g eaten,104 g eaten,162 g eaten,
,36 kcall left,4 g over,92 g left,6 g left,
,4% of calories,,21% of calories,75% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,811.81 kcall,,70.55 g fat
Breakfast,,,5.3 g Carbs,,37.57 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Ghee,44.85 kcall,4.98 g Fat
Alnatura,0 g Carbs,0.01 g Protein
Bacon - Aldo Bio,172 kcall,16 g Fat
,0.5 g Carbs,6.5 g Protein
Nürbberger,218 kcall,20 g Fat
Rostbratwürste,0.6 g Carbs,8.8 g Protein
Eier,202.8 kcall,14.69 g Fat
,0.91 g Carbs,16.64 g Protein
Eigelb,54.74 kcall,4.51 g Fat
,0.61 g Carbs,2.7 g Protein
Schlagsahne,58.6 kcall,6 g Fat
REWE Bio,0.64 g Carbs,0.5 g Protein
Mushrooms,6.5 kcall,0.25 g Fat
Tesco,0.2 g Carbs,0.9 g Protein
Edel Bitter 85% Kakao,48.32 kcall,4 g Fat
Moser Roth,1.63 g Carbs,0.9 g Protein
Coffee,4 kcall,0.08 g Fat
,0.14 g Carbs,0.42 g Protein
,1169.55 kcall,91.28 g fat
Lunch,14.26 g Carbs,66.75 g Protein
Ghee,89.7 kcall,9.96 g Fat
Alnatura,0 g Carbs,0.02 g Protein
Entenleber,204 kcall,6.96 g Fat
,5.29 g Carbs,28.11 g Protein
Heidelbeeren,34.5 kcall,0.45 g Fat
Lidl,4.57 g Carbs,0.45 g Protein
Gewürzgurken,10 kcall,0.14 g Fat
,1.1 g Carbs,0.5 g Protein
Silberzwiebeln,6.75 kcall,0.03 g Fat
,1.2 g Carbs,0.2 g Protein
Käsekrainer,142 kcall,12 g Fat
Aldi,0.5 g Carbs,7.8 g Protein
Bacon - Aldo Bio,172 kcall,16 g Fat
,0.5 g Carbs,6.5 g Protein
Junge Ente,478.4 kcall,43.2 g Fat
,0 g Carbs,22.4 g Protein
Edel Bitter 85% Kakao,30.2 kcall,2.5 g Fat
Moser Roth,1.02 g Carbs,0.56 g Protein
Coffee,2 kcall,0.04 g Fat
,0.07 g Carbs,0.21 g Protein
,0 kcall,0 g fat
Dinner,0 g Carbs,0 g Protein
,0 kcall,0 g fat
Snacks,0 g Carbs,0 g Protein
18 November,,,,,Activity: 335 kcall burned
Monday,Calories,Carbs,Protein,Fat,Weight: 85
,4806 kcall eaten,381 g eaten,155 g eaten,291 g eaten,
,2788 kcall over,365 g over,269 g over,124 g over,
,32% of calories,,13% of calories,55% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,890.64 kcall,,77.57 g fat
Breakfast,,,4.17 g Carbs,,43.17 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bacon - Aldo Bio,,,344 kcall,,32 g Fat
,,,1 g Carbs,,13 g Protein
Nürbberger,,,218 kcall,,20 g Fat
Rostbratwürste,,,0.6 g Carbs,,8.8 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,2032.68 kcall,,114.63 g fat
Lunch,,,195.38 g Carbs,,51.98 g Protein
Lebkuchen,,,96.93 kcall,,3.02 g Fat
,,,16.38 g Carbs,,1.51 g Protein
Plundergebäck,,,261.95 kcall,,14.56 g Fat
,,,28.99 g Carbs,,4.55 g Protein
Eierlikör Krapfen,,,638 kcall,,29.2 g Fat
Lidl,,,75.4 g Carbs,,11.8 g Protein
Reibekuchen,,,346 kcall,,19.4 g Fat
Aldi,,,37.4 g Carbs,,5.4 g Protein
Remoulade,,,288.8 kcall,,31.6 g Fat
Thomy,,,0.72 g Carbs,,0.44 g Protein
Coffee,,,2 kcall,,0.05 g Fat
,,,0.09 g Carbs,,0.28 g Protein
Fischstäbchen,,,399 kcall,,16.8 g Fat
Iglo,,,36.4 g Carbs,,28 g Protein
,,,1882.7 kcall,,98.94 g fat
Dinner,,,194.21 g Carbs,,59.54 g Protein
Fischstäbchen,,,456 kcall,,19.2 g Fat
Iglo,,,41.6 g Carbs,,32 g Protein
Reibekuchen,,,173 kcall,,9.7 g Fat
Aldi,,,18.7 g Carbs,,2.7 g Protein
Remoulade,,,216.6 kcall,,23.7 g Fat
Thomy,,,0.54 g Carbs,,0.33 g Protein
Whopper Jr.,,,325.5 kcall,,17.8 g Fat
Burger King,,,31.6 g Carbs,,14.6 g Protein
King Pommes (Klein),,,202 kcall,,8.5 g Fat
Burger King,,,27.7 g Carbs,,2.4 g Protein
Coca-Cola Light,,,0.6 kcall,,0 g Fat
Coca-Cola,,,0 g Carbs,,0 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Apfeltasche,,,228 kcall,,12 g Fat
McDonald's,,,28 g Carbs,,2.3 g Protein
McSundae mit,,,279 kcall,,8 g Fat
SchokosauceMcDonald's,,,46 g Carbs,,5 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
19 November,,,,,Activity: 136 kcall burned
Tuesday,Calories,Carbs,Protein,Fat,Weight: 85
,3638 kcall eaten,301 g eaten,158 g eaten,191 g eaten,
,1620 kcall over,285 g over,189 g over,24 g over,
,34% of calories,,18% of calories,48% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,6 kcall,,0.12 g fat
Breakfast,,,0.21 g Carbs,,0.63 g Protein
Coffee,,,6 kcall,,0.12 g Fat
,,,0.21 g Carbs,,0.63 g Protein
,,,2115.77 kcall,,113.05 g fat
Lunch,,,168.69 g Carbs,,98.81 g Protein
Oblaten-Lebkuchen,,,872 kcall,,23.2 g Fat
Wintertraum,,,143.2 g Carbs,,19.2 g Protein
Cheddar,,,470.4 kcall,,38.4 g Fat
Kerrygold,,,0 g Carbs,,31.2 g Protein
Fleischbrühe,,,30 kcall,,1.65 g Fat
Lemar,,,2.35 g Carbs,,1.65 g Protein
Schmalz,,,225.5 kcall,,25 g Fat
,,,0 g Carbs,,0 g Protein
Entenfleisch,,,264 kcall,,11.9 g Fat
,,,0 g Carbs,,36.56 g Protein
Karotten,,,50.02 kcall,,0.29 g Fat
,,,11.69 g Carbs,,1.13 g Protein
Pastinaken,,,22.5 kcall,,0.09 g Fat
,,,5.4 g Carbs,,0.36 g Protein
Sellerie,,,5.6 kcall,,0.07 g Fat
,,,1.19 g Carbs,,0.28 g Protein
Heidelbeeren,,,28.75 kcall,,0.38 g Fat
Lidl,,,3.81 g Carbs,,0.38 g Protein
Gewürzgurken,,,5 kcall,,0.07 g Fat
,,,0.55 g Carbs,,0.25 g Protein
Käsekrainer,,,142 kcall,,12 g Fat
Aldi,,,0.5 g Carbs,,7.8 g Protein
,,,1516.35 kcall,,77.82 g fat
Dinner,,,139.7 g Carbs,,58.96 g Protein
Coffee,,,2 kcall,,0.05 g Fat
,,,0.09 g Carbs,,0.28 g Protein
Filet-O-Fish,,,331 kcall,,13 g Fat
McDonald's,,,37 g Carbs,,15 g Protein
Chicken McNuggets (6),,,268 kcall,,14 g Fat
McDonald's,,,19 g Carbs,,17 g Protein
Barbecue Sauce,,,50 kcall,,0 g Fat
